Sno,Customer_number,Insurance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Gender
1175,2176,no,yes,no,unknown,142.0,1,1,0,unknown,2.0,441.0,39,blue-collar,married,secondary,M
1176,2177,no,yes,yes,unknown,194.0,1,1,0,unknown,2.0,275.0,37,blue-collar,married,primary,M
1177,2178,no,yes,no,unknown,132.0,1,1,0,unknown,2.0,114.0,52,blue-collar,married,secondary,M
1178,2179,no,yes,no,unknown,109.0,1,1,0,unknown,2.0,191.0,25,management,single,tertiary,M
1179,2180,no,yes,no,unknown,94.0,1,1,0,unknown,2.0,177.0,42,technician,married,secondary,M
1180,2181,no,yes,no,unknown,31.0,1,1,0,unknown,2.0,292.0,27,services,divorced,secondary,F
1181,2182,no,yes,no,unknown,84.0,4,1,0,unknown,2.0,172.0,42,blue-collar,married,primary,F
1182,2183,no,yes,yes,unknown,489.0,1,1,0,unknown,2.0,497.0,29,admin.,divorced,secondary,M
1183,2184,no,yes,no,unknown,180.0,1,1,0,unknown,2.0,163.0,38,blue-collar,married,primary,F
1184,2185,no,yes,no,unknown,314.0,1,1,0,unknown,2.0,236.0,42,entrepreneur,married,primary,M
1185,2186,no,yes,no,unknown,207.0,1,1,0,unknown,2.0,192.0,35,self-employed,married,primary,M
1186,2187,no,yes,yes,unknown,146.0,3,1,0,unknown,2.0,422.0,41,management,married,tertiary,M
1187,2188,no,yes,no,unknown,193.0,1,1,0,unknown,2.0,234.0,57,retired,married,primary,M
1188,2189,no,yes,no,unknown,177.0,2,1,0,unknown,2.0,407.0,36,blue-collar,married,secondary,F
1189,2190,no,yes,no,unknown,1040.0,1,1,0,unknown,2.0,448.0,56,management,divorced,tertiary,M
1190,2191,no,yes,no,unknown,622.0,1,1,0,unknown,2.0,261.0,33,blue-collar,divorced,primary,F
1191,2192,no,yes,no,unknown,170.0,2,1,0,unknown,2.0,290.0,41,entrepreneur,divorced,tertiary,F
1192,2193,no,yes,no,unknown,267.0,1,1,0,unknown,2.0,264.0,33,blue-collar,married,primary,M
1193,2194,no,yes,no,unknown,1084.0,1,1,0,unknown,1.0,355.0,35,management,divorced,tertiary,F
1194,2195,no,yes,yes,unknown,528.0,1,1,0,unknown,2.0,162.0,43,management,married,tertiary,M
1195,2196,no,yes,no,unknown,183.0,1,1,0,unknown,2.0,130.0,36,admin.,,secondary,M
1196,2197,no,yes,no,unknown,238.0,1,1,0,unknown,2.0,145.0,37,technician,married,secondary,F
1197,2198,yes,yes,yes,unknown,61.0,1,1,0,unknown,2.0,195.0,51,management,married,primary,M
1198,2199,no,yes,no,unknown,923.0,1,1,0,unknown,2.0,340.0,28,housemaid,divorced,primary,M
1199,2200,yes,no,no,unknown,70.0,1,1,0,unknown,2.0,216.0,43,blue-collar,married,secondary,M
1200,2201,no,yes,no,unknown,541.0,3,1,0,unknown,1.0,174.0,32,blue-collar,single,primary,F
1201,2202,no,yes,no,unknown,41.0,1,1,0,unknown,2.0,490.0,36,entrepreneur,single,secondary,M
1202,2203,no,yes,no,unknown,221.0,4,1,0,unknown,2.0,498.0,33,unemployed,single,secondary,M
1203,2204,no,yes,yes,unknown,35.0,1,1,0,unknown,2.0,413.0,39,admin.,married,secondary,M
1204,2205,no,yes,no,unknown,262.0,1,1,0,unknown,2.0,220.0,28,blue-collar,married,secondary,M
1205,2206,no,no,no,unknown,151.0,1,1,0,unknown,2.0,339.0,26,technician,single,secondary,M
1206,2207,no,yes,no,unknown,135.0,2,1,0,unknown,2.0,352.0,40,technician,married,tertiary,F
1207,2208,no,yes,no,unknown,604.0,1,1,0,unknown,2.0,186.0,44,housemaid,married,secondary,F
1208,2209,no,yes,no,unknown,65.0,1,1,0,unknown,2.0,497.0,34,management,married,tertiary,M
1209,2210,no,yes,no,unknown,380.0,3,1,0,unknown,2.0,184.0,47,blue-collar,married,primary,M
1210,2211,no,yes,no,unknown,693.0,1,1,0,unknown,2.0,430.0,55,blue-collar,single,tertiary,F
1211,2212,no,yes,no,unknown,11.0,1,1,0,unknown,2.0,199.0,48,blue-collar,divorced,primary,M
1212,2213,no,yes,no,unknown,405.0,1,1,0,unknown,2.0,430.0,36,blue-collar,single,primary,M
1213,2214,no,yes,yes,unknown,20.0,1,1,0,unknown,2.0,214.0,31,management,single,tertiary,F
1214,2215,no,yes,yes,unknown,202.0,1,1,0,unknown,2.0,286.0,30,management,single,tertiary,F
1215,2216,no,yes,no,unknown,235.0,1,1,0,unknown,2.0,175.0,46,blue-collar,married,primary,F
1216,2217,no,yes,no,unknown,75.0,1,1,0,unknown,2.0,336.0,30,admin.,single,secondary,M
1217,2218,no,yes,yes,unknown,134.0,1,1,0,unknown,2.0,106.0,32,blue-collar,single,secondary,F
1218,2219,no,yes,no,unknown,101.0,2,1,0,unknown,2.0,135.0,48,blue collar,single,unknown,F
1219,2220,no,yes,no,unknown,255.0,1,1,0,unknown,2.0,182.0,48,admin.,single,secondary,F
1220,2221,no,yes,no,unknown,80.0,1,1,0,unknown,2.0,253.0,36,services,single,tertiary,F
1221,2222,no,yes,no,unknown,462.0,1,1,0,unknown,2.0,343.0,41,admin.,single,secondary,F
1222,2223,no,yes,no,unknown,161.0,3,1,0,unknown,2.0,114.0,49,admin.,single,primary,M
1223,2224,yes,yes,no,unknown,200.0,1,1,0,unknown,2.0,163.0,26,blue-collar,married,secondary,M
1224,2225,no,yes,no,unknown,56.0,1,1,0,unknown,2.0,353.0,38,management,married,secondary,F
1225,2226,no,yes,no,unknown,238.0,1,1,0,unknown,2.0,181.0,27,student,single,secondary,M
1226,2227,no,yes,yes,unknown,418.0,1,1,0,unknown,2.0,131.0,51,retired,married,secondary,F
1227,2228,no,yes,no,unknown,139.0,2,1,0,unknown,2.0,297.0,33,admin.,divorced,secondary,F
1228,2229,no,yes,no,unknown,96.0,2,1,0,unknown,2.0,339.0,53,unemployed,married,secondary,F
1229,2230,no,yes,no,unknown,39.0,1,1,0,unknown,2.0,356.0,36,technician,married,secondary,M
1230,2231,no,yes,no,unknown,471.0,1,1,0,unknown,2.0,451.0,48,technician,divorced,secondary,F
1231,2232,no,yes,no,unknown,231.0,2,1,0,unknown,2.0,380.0,27,admin.,single,secondary,M
1232,2233,no,yes,no,unknown,66.0,2,1,0,unknown,2.0,347.0,42,technician,married,secondary,F
1233,2234,no,yes,no,unknown,204.0,1,1,0,unknown,2.0,360.0,61,blue-collar,married,primary,F
1234,2235,no,yes,no,unknown,159.0,1,1,0,unknown,2.0,257.0,31,self-employed,married,tertiary,F
1235,2236,no,yes,no,unknown,200.0,1,1,0,unknown,2.0,208.0,37,blue-collar,single,secondary,F
1236,2237,no,yes,no,unknown,187.0,3,1,0,unknown,2.0,326.0,34,entrepreneur,married,tertiary,M
1237,2238,no,yes,no,unknown,166.0,1,1,0,unknown,2.0,443.0,55,technician,married,unknown,M
1238,2239,no,yes,no,unknown,144.0,1,1,0,unknown,2.0,473.0,24,services,married,secondary,M
1239,2240,no,yes,no,unknown,690.0,1,1,0,unknown,2.0,390.0,41,technician,married,unknown,M
1240,2241,no,yes,no,unknown,323.0,1,1,0,unknown,2.0,200.0,34,blue-collar,single,primary,F
1241,2242,no,yes,no,unknown,194.0,1,1,0,unknown,2.0,458.0,29,blue-collar,married,secondary,M
1242,2243,no,yes,yes,unknown,82.0,1,1,0,unknown,2.0,394.0,42,blue-collar,single,primary,F
1243,2244,no,yes,no,unknown,269.0,1,1,0,unknown,2.0,101.0,45,services,married,secondary,M
1244,2245,no,yes,no,unknown,285.0,1,1,0,unknown,2.0,315.0,49,management,married,secondary,M
1245,2246,no,yes,no,unknown,101.0,1,1,0,unknown,2.0,366.0,26,blue-collar,single,primary,M
1246,2247,no,yes,no,unknown,294.0,1,1,0,unknown,2.0,195.0,35,technician,single,secondary,M
1247,2248,no,yes,no,unknown,1119.0,1,1,0,unknown,1.0,181.0,49,services,married,secondary,M
1248,2249,no,yes,no,unknown,249.0,1,1,0,unknown,2.0,218.0,44,blue-collar,married,primary,F
1249,2250,no,no,no,unknown,106.0,1,1,0,unknown,2.0,293.0,41,management,married,tertiary,F
1250,2251,no,yes,no,unknown,152.0,1,1,0,unknown,2.0,194.0,50,blue-collar,married,primary,M
1251,2252,no,yes,no,unknown,12.0,2,1,0,unknown,2.0,327.0,58,retired,married,tertiary,M
1252,2253,no,yes,no,unknown,187.0,1,1,0,unknown,2.0,276.0,43,blue-collar,married,secondary,M
1253,2254,no,yes,no,unknown,214.0,2,1,0,unknown,2.0,124.0,34,management,married,tertiary,M
1254,2255,no,yes,no,unknown,268.0,1,1,0,unknown,2.0,198.0,57,admin.,divorced,secondary,M
1255,2256,no,yes,no,unknown,193.0,1,1,0,unknown,2.0,276.0,43,services,divorced,secondary,M
1256,2257,no,yes,no,unknown,95.0,1,1,0,unknown,2.0,349.0,38,services,married,secondary,M
1257,2258,no,yes,no,unknown,60.0,1,1,0,unknown,2.0,434.0,35,self-employed,married,tertiary,F
1258,2259,no,yes,no,unknown,381.0,1,1,0,unknown,2.0,483.0,49,admin.,married,primary,M
1259,2260,yes,yes,no,unknown,206.0,1,1,0,unknown,2.0,143.0,33,blue collar,married,primary,F
1260,2261,no,yes,no,unknown,75.0,1,1,0,unknown,2.0,385.0,60,retired,married,primary,F
1261,2262,no,yes,no,unknown,128.0,1,1,0,unknown,2.0,480.0,33,technician,single,tertiary,M
1262,2263,no,yes,no,unknown,216.0,1,1,0,unknown,2.0,464.0,33,services,divorced,secondary,F
1263,2264,no,yes,no,unknown,155.0,1,1,0,unknown,2.0,486.0,47,management,married,tertiary,F
1264,2265,no,yes,no,unknown,103.0,3,1,0,unknown,2.0,230.0,37,technician,single,unknown,M
1265,2266,no,yes,yes,unknown,494.0,1,1,0,unknown,2.0,129.0,34,blue-collar,married,secondary,M
1266,2267,no,yes,no,unknown,107.0,1,1,0,unknown,2.0,463.0,32,technician,single,secondary,M
1267,2268,no,yes,yes,unknown,147.0,1,1,0,unknown,2.0,395.0,36,admin.,married,secondary,F
1268,2269,no,yes,no,unknown,190.0,1,1,0,unknown,2.0,228.0,40,blue-collar,single,secondary,F
1269,2270,no,yes,no,unknown,339.0,2,1,0,unknown,2.0,143.0,57,management,married,,M
1270,2271,no,yes,no,unknown,198.0,1,1,0,unknown,2.0,334.0,48,blue-collar,married,primary,F
1271,2272,no,yes,no,unknown,141.0,1,1,0,unknown,2.0,467.0,26,blue-collar,married,secondary,F
1272,2273,no,yes,no,unknown,255.0,1,1,0,unknown,2.0,334.0,30,management,single,tertiary,F
1273,2274,no,yes,no,unknown,1120.0,2,1,0,unknown,1.0,298.0,41,admin.,married,secondary,F
1274,2275,no,yes,no,unknown,306.0,1,1,0,unknown,2.0,464.0,30,self-employed,married,secondary,M
1275,2276,no,yes,no,unknown,249.0,1,1,0,unknown,2.0,404.0,35,management,married,tertiary,M
1276,2277,no,yes,no,unknown,215.0,1,1,0,unknown,2.0,237.0,36,entrepreneur,married,unknown,M
1277,2278,no,no,no,unknown,143.0,1,1,0,unknown,2.0,294.0,52,technician,married,secondary,F
1278,2279,no,yes,no,unknown,162.0,1,1,0,unknown,2.0,163.0,45,blue-collar,married,primary,F
1279,2280,no,yes,no,unknown,81.0,1,1,0,unknown,2.0,125.0,35,management,single,tertiary,M
1280,2281,no,yes,no,unknown,33.0,4,1,0,unknown,2.0,143.0,46,blue collar,single,secondary,M
1281,2282,no,yes,no,unknown,204.0,1,1,0,unknown,2.0,355.0,39,blue-collar,married,primary,M
1282,2283,no,yes,no,unknown,124.0,1,1,0,unknown,2.0,378.0,38,management,married,tertiary,M
1283,2284,no,yes,no,unknown,784.0,1,1,0,unknown,2.0,446.0,38,blue-collar,married,secondary,F
1284,2285,no,yes,no,unknown,393.0,1,1,0,unknown,2.0,300.0,31,technician,single,tertiary,M
1285,2286,no,yes,no,unknown,87.0,2,1,0,unknown,2.0,258.0,39,management,single,tertiary,F
1286,2287,no,yes,no,unknown,108.0,2,1,0,unknown,2.0,258.0,32,blue-collar,married,secondary,M
1287,2288,no,yes,no,unknown,207.0,1,1,0,unknown,2.0,475.0,32,services,married,secondary,M
1288,2289,no,yes,no,unknown,278.0,2,1,0,unknown,2.0,110.0,26,student,single,secondary,F
1289,2290,no,yes,no,unknown,74.0,1,1,0,unknown,2.0,460.0,35,technician,married,secondary,F
1290,2291,no,yes,no,unknown,196.0,1,1,0,unknown,2.0,355.0,26,blue-collar,single,secondary,F
1291,2292,no,no,no,unknown,149.0,1,1,0,unknown,2.0,193.0,33,admin.,single,secondary,F
1292,2293,no,yes,no,unknown,287.0,2,1,0,unknown,2.0,307.0,41,unknown,single,primary,F
1293,2294,no,no,no,unknown,229.0,1,1,0,unknown,2.0,414.0,30,entrepreneur,married,secondary,M
1294,2295,no,yes,no,unknown,154.0,1,1,0,unknown,2.0,435.0,36,technician,single,secondary,M
1295,2296,no,yes,no,unknown,357.0,1,1,0,unknown,2.0,450.0,46,services,married,secondary,M
1296,2297,no,yes,no,unknown,147.0,1,1,0,unknown,2.0,207.0,30,blue-collar,married,primary,M
1297,2298,no,no,no,unknown,93.0,1,1,0,unknown,2.0,124.0,46,services,married,secondary,M
1298,2299,no,yes,no,unknown,665.0,1,1,0,unknown,2.0,383.0,38,technician,married,tertiary,F
1299,2300,no,yes,no,unknown,131.0,1,1,0,unknown,2.0,275.0,24,technician,single,tertiary,M
1300,2301,no,yes,no,unknown,160.0,1,1,0,unknown,2.0,213.0,41,management,divorced,tertiary,M
1301,2302,no,yes,no,unknown,74.0,1,1,0,unknown,2.0,230.0,28,technician,married,primary,M
1302,2303,no,yes,no,unknown,60.0,1,1,0,unknown,2.0,451.0,55,unemployed,single,tertiary,M
1303,2304,no,no,no,unknown,82.0,1,1,0,unknown,2.0,322.0,40,management,married,tertiary,M
1304,2305,no,yes,no,unknown,475.0,1,1,0,unknown,2.0,435.0,38,management,divorced,tertiary,M
1305,2306,no,yes,no,unknown,111.0,1,1,0,unknown,2.0,131.0,40,technician,married,secondary,M
1306,2307,no,yes,no,unknown,284.0,4,1,0,unknown,2.0,232.0,54,services,married,secondary,M
1307,2308,no,yes,no,unknown,140.0,1,1,0,unknown,2.0,389.0,49,housemaid,married,secondary,M
1308,2309,no,yes,no,unknown,110.0,1,1,0,unknown,2.0,495.0,44,blue-collar,married,secondary,M
1309,2310,no,yes,no,unknown,64.0,1,1,0,unknown,2.0,120.0,32,management,single,tertiary,M
1310,2311,no,yes,no,unknown,149.0,1,1,0,unknown,2.0,494.0,36,blue-collar,married,primary,M
1311,2312,no,yes,no,unknown,256.0,2,1,0,unknown,2.0,442.0,35,technician,single,secondary,M
1312,2313,no,yes,no,unknown,156.0,1,1,0,unknown,2.0,415.0,31,management,single,tertiary,M
1313,2314,no,yes,no,unknown,63.0,3,1,0,unknown,2.0,168.0,34,technician,married,secondary,M
1314,2315,no,no,no,unknown,362.0,1,1,0,unknown,2.0,157.0,36,management,married,tertiary,M
1315,2316,no,yes,no,unknown,32.0,3,1,0,unknown,2.0,145.0,44,admin.,single,secondary,F
1316,2317,no,yes,no,unknown,712.0,1,1,0,unknown,2.0,313.0,44,blue-collar,single,secondary,M
1317,2318,no,yes,no,unknown,102.0,2,1,0,unknown,2.0,100.0,51,blue-collar,married,unknown,F
1318,2319,no,no,no,unknown,338.0,2,1,0,unknown,2.0,353.0,36,blue-collar,married,secondary,M
1319,2320,no,yes,no,unknown,69.0,2,1,0,unknown,2.0,307.0,37,blue-collar,married,secondary,F
1320,2321,no,yes,no,unknown,446.0,1,1,0,unknown,2.0,289.0,31,services,married,secondary,M
1321,2322,no,yes,no,unknown,249.0,2,1,0,unknown,2.0,410.0,42,blue-collar,married,primary,F
1322,2323,no,yes,no,unknown,176.0,1,1,0,unknown,2.0,456.0,55,entrepreneur,married,primary,M
1323,2324,no,yes,no,unknown,1007.0,1,1,0,unknown,2.0,404.0,57,management,married,tertiary,F
1324,2325,no,yes,yes,unknown,266.0,1,1,0,unknown,2.0,469.0,33,services,married,secondary,F
1325,2326,yes,yes,no,unknown,172.0,1,1,0,unknown,2.0,221.0,44,blue-collar,married,secondary,M
1326,2327,no,yes,no,unknown,323.0,1,1,0,unknown,2.0,144.0,30,technician,married,secondary,F
1327,2328,no,yes,no,unknown,175.0,1,1,0,unknown,2.0,407.0,37,services,married,secondary,F
1328,2329,no,yes,no,unknown,459.0,1,1,0,unknown,2.0,408.0,32,admin.,married,secondary,F
1329,2330,no,yes,no,unknown,211.0,2,1,0,unknown,2.0,201.0,33,blue-collar,married,secondary,M
1330,2331,no,yes,no,unknown,237.0,1,1,0,unknown,2.0,250.0,31,technician,single,tertiary,M
1331,2332,no,yes,no,unknown,50.0,1,1,0,unknown,2.0,344.0,46,technician,married,tertiary,M
1332,2333,no,yes,no,unknown,500.0,1,1,0,unknown,2.0,218.0,34,blue-collar,single,secondary,M
1333,2334,no,yes,no,unknown,186.0,1,1,0,unknown,2.0,266.0,51,admin.,divorced,secondary,M
1334,2335,no,yes,no,unknown,96.0,1,1,0,unknown,2.0,194.0,49,technician,married,primary,M
1335,2336,yes,no,no,unknown,98.0,1,1,0,unknown,2.0,469.0,52,management,single,tertiary,F
1336,2337,no,yes,no,unknown,364.0,4,1,0,unknown,2.0,413.0,43,technician,married,tertiary,M
1337,2338,no,yes,no,unknown,477.0,1,1,0,unknown,2.0,453.0,35,blue-collar,divorced,secondary,M
1338,2339,no,yes,no,unknown,319.0,1,1,0,unknown,2.0,402.0,27,student,single,secondary,M
1339,2340,no,yes,no,unknown,178.0,1,1,0,unknown,2.0,230.0,43,blue-collar,married,primary,M
1340,2341,no,yes,yes,unknown,513.0,1,1,0,unknown,1.0,403.0,49,admin.,divorced,secondary,M
1341,2342,no,yes,no,unknown,170.0,1,1,0,unknown,2.0,471.0,50,services,divorced,secondary,F
1342,2343,no,yes,no,unknown,139.0,1,1,0,unknown,2.0,448.0,33,admin.,divorced,secondary,F
1343,2344,no,yes,no,unknown,70.0,1,1,0,unknown,2.0,282.0,49,services,married,secondary,M
1344,2345,no,yes,no,unknown,110.0,1,1,0,unknown,2.0,147.0,50,technician,married,secondary,F
1345,2346,no,yes,yes,unknown,280.0,2,1,0,unknown,2.0,198.0,42,admin.,married,secondary,F
1346,2347,no,yes,no,unknown,667.0,1,1,0,unknown,2.0,319.0,28,services,married,secondary,M
1347,2348,no,yes,yes,unknown,63.0,2,1,0,unknown,2.0,108.0,41,technician,married,secondary,M
1348,2349,no,yes,no,unknown,159.0,4,1,0,unknown,2.0,191.0,34,services,married,secondary,M
1349,2350,no,no,no,unknown,177.0,2,1,0,unknown,2.0,423.0,58,blue-collar,married,primary,F
1350,2351,no,yes,yes,unknown,108.0,3,1,0,unknown,2.0,207.0,46,blue-collar,married,primary,M
1351,2352,no,yes,no,unknown,194.0,3,1,0,unknown,2.0,208.0,46,blue-collar,married,primary,M
1352,2353,no,no,no,unknown,366.0,2,1,0,unknown,2.0,238.0,42,blue-collar,married,secondary,F
1353,2354,no,yes,yes,unknown,213.0,1,1,0,unknown,2.0,208.0,40,blue-collar,married,primary,F
1354,2355,no,yes,yes,unknown,141.0,1,1,0,unknown,2.0,340.0,42,blue-collar,divorced,secondary,M
1355,2356,no,yes,yes,unknown,982.0,1,1,0,unknown,2.0,111.0,33,entrepreneur,married,secondary,F
1356,2357,no,yes,no,unknown,168.0,2,1,0,unknown,2.0,111.0,27,services,married,primary,M
1357,2358,no,yes,no,unknown,468.0,1,1,0,unknown,2.0,189.0,43,blue-collar,married,primary,F
1358,2359,no,yes,no,unknown,180.0,1,1,0,unknown,2.0,354.0,28,blue-collar,married,unknown,M
1359,2360,no,yes,no,unknown,195.0,1,1,0,unknown,2.0,311.0,34,blue-collar,single,secondary,M
1360,2361,no,yes,no,unknown,352.0,3,1,0,unknown,2.0,325.0,37,services,married,secondary,M
1361,2362,no,yes,no,unknown,91.0,1,1,0,unknown,2.0,339.0,41,services,married,secondary,M
1362,2363,no,yes,no,unknown,288.0,1,1,0,unknown,2.0,359.0,39,admin.,single,secondary,M
1363,2364,no,yes,no,unknown,72.0,1,1,0,unknown,2.0,200.0,37,technician,single,tertiary,F
1364,2365,yes,yes,no,unknown,218.0,2,1,0,unknown,2.0,160.0,41,unemployed,married,primary,M
1365,2366,no,yes,no,unknown,289.0,1,1,0,unknown,2.0,240.0,36,services,single,secondary,M
1366,2367,no,no,no,unknown,384.0,1,1,0,unknown,2.0,315.0,51,blue-collar,married,primary,F
1367,2368,no,yes,yes,unknown,130.0,3,1,0,unknown,2.0,194.0,28,self-employed,married,tertiary,M
1368,2369,no,yes,no,unknown,226.0,1,1,0,unknown,2.0,138.0,31,blue collar,married,secondary,F
1369,2370,no,yes,no,unknown,208.0,1,1,0,unknown,2.0,358.0,33,services,married,secondary,M
1370,2371,no,yes,no,unknown,442.0,2,1,0,unknown,1.0,149.0,28,admin.,divorced,secondary,F
1371,2372,no,yes,no,unknown,101.0,1,1,0,unknown,2.0,266.0,31,services,married,secondary,M
1372,2373,no,yes,no,unknown,756.0,1,1,0,unknown,1.0,103.0,43,management,single,tertiary,F
1373,2374,no,yes,no,unknown,189.0,1,1,0,unknown,2.0,415.0,48,blue-collar,married,primary,M
1374,2375,no,yes,no,unknown,108.0,1,1,0,unknown,2.0,138.0,26,student,single,tertiary,F
1375,2376,no,yes,no,unknown,205.0,1,1,0,unknown,2.0,484.0,34,technician,single,tertiary,M
1376,2377,no,no,no,unknown,238.0,1,1,0,unknown,2.0,238.0,38,blue-collar,married,primary,M
1377,2378,no,yes,yes,unknown,136.0,1,1,0,unknown,2.0,452.0,51,admin.,divorced,secondary,M
1378,2379,no,no,no,unknown,14.0,1,1,0,unknown,2.0,214.0,49,admin.,single,secondary,M
1379,2380,no,no,no,unknown,395.0,1,1,0,unknown,2.0,198.0,60,retired,married,primary,M
1380,2381,no,yes,no,unknown,161.0,1,1,0,unknown,2.0,176.0,32,management,single,tertiary,M
1381,2382,no,no,no,unknown,269.0,3,-2,0,unknown,2.0,480.0,36,admin.,divorced,secondary,M
1382,2383,no,yes,no,unknown,491.0,1,1,0,unknown,2.0,419.0,28,management,single,tertiary,M
1383,2384,no,no,no,unknown,44.0,1,1,0,unknown,2.0,118.0,34,management,single,tertiary,F
1384,2385,no,yes,no,unknown,26.0,1,1,0,unknown,2.0,258.0,40,admin.,single,secondary,F
1385,2386,no,yes,no,unknown,22.0,1,1,0,unknown,2.0,234.0,33,housemaid,married,primary,M
1386,2387,no,yes,no,unknown,161.0,8,1,0,unknown,2.0,243.0,37,admin.,married,primary,M
1387,2388,no,no,no,unknown,406.0,2,1,0,unknown,2.0,393.0,40,management,married,tertiary,M
1388,2389,no,yes,no,unknown,422.0,4,1,0,unknown,2.0,156.0,59,retired,divorced,tertiary,M
1389,2390,no,yes,no,unknown,147.0,5,1,0,unknown,2.0,356.0,39,blue-collar,single,secondary,M
1390,2391,no,yes,no,unknown,219.0,3,1,0,unknown,2.0,276.0,28,management,single,tertiary,F
1391,2392,no,yes,no,unknown,807.0,2,1,0,unknown,2.0,345.0,30,services,married,secondary,M
1392,2393,no,yes,yes,unknown,347.0,2,1,0,unknown,2.0,144.0,40,blue collar,married,,F
1393,2394,no,yes,no,unknown,534.0,2,1,0,unknown,2.0,441.0,28,blue-collar,married,primary,M
1394,2395,no,yes,no,unknown,58.0,2,1,0,unknown,2.0,108.0,39,blue-collar,married,secondary,M
1395,2396,no,yes,no,unknown,155.0,2,1,0,unknown,2.0,309.0,44,services,divorced,secondary,M
1396,2397,no,yes,no,unknown,152.0,2,1,0,unknown,2.0,414.0,39,services,single,secondary,M
1397,2398,no,yes,yes,unknown,461.0,3,1,0,unknown,2.0,158.0,30,blue-collar,married,primary,F
1398,2399,no,yes,no,unknown,389.0,2,1,0,unknown,2.0,187.0,35,blue-collar,married,secondary,F
1399,2400,no,yes,no,unknown,314.0,3,1,0,unknown,2.0,217.0,31,management,married,tertiary,F
1400,2401,no,yes,no,unknown,28.0,3,1,0,unknown,2.0,423.0,47,management,married,primary,M
1401,2402,no,yes,no,unknown,229.0,2,1,0,unknown,2.0,441.0,26,student,single,unknown,M
1402,2403,no,yes,no,unknown,30.0,2,1,0,unknown,2.0,448.0,25,blue-collar,single,secondary,M
1403,2404,no,yes,no,unknown,103.0,4,1,0,unknown,2.0,109.0,42,management,married,tertiary,M
1404,2405,no,yes,no,unknown,32.0,2,1,0,unknown,2.0,397.0,30,blue-collar,married,primary,F
1405,2406,no,yes,yes,unknown,252.0,2,1,0,unknown,2.0,115.0,28,services,married,secondary,F
1406,2407,no,yes,no,unknown,369.0,2,1,0,unknown,2.0,351.0,46,admin.,divorced,tertiary,F
1407,2408,no,yes,no,unknown,116.0,1,1,0,unknown,2.0,286.0,43,blue-collar,divorced,secondary,F
1408,2409,no,yes,yes,unknown,20.0,2,1,0,unknown,2.0,376.0,38,technician,married,unknown,F
1409,2410,no,yes,no,unknown,31.0,1,1,0,unknown,2.0,147.0,31,blue collar,married,primary,F
1410,2411,no,no,no,unknown,190.0,1,1,0,unknown,2.0,368.0,29,services,single,secondary,M
1411,2412,no,no,no,unknown,149.0,1,1,0,unknown,2.0,240.0,34,services,married,secondary,M
1412,2413,no,yes,no,unknown,210.0,1,1,0,unknown,2.0,387.0,40,blue-collar,married,primary,F
